text,airline_sentiment
am tri to find out if the loaner seat is new or use use car seat is illeg accord to safeti regul,1
dmed you the detail,1
iah to charlott baggag claim rep latric customerservic non exist ignor custom then inappropri touch custom,0
kewl will also let them know the overhead bin over my row wa inop love good abbrev,1
thank for your help got me what need but it an issu with guess sit awhil longer,2
would have love to respond to your websit until saw the realli long form in busi the new seat are bad,0
refund and flight voucher or anoth flight on differ airlin at your expens for today hour drive is veri inconveni,0
then whi have not receiv my call back it been day it an infant car seat how am suppos to go anywher with my child,0
thank again for your concern will contact custom care upon our return from australia,1
well sit on the ground on time but wait for gate again tiredofthi,0
airport snow remov method keep up the good work folk thi is where cessna becom,2
no need you guy to not over book plane it not concern ll just travel with someon els move forward,0
measli certif is not how you appreci loyal custom after they wait hr on the tarmac dure ua1116 unaccept,0
when will email address usernam sign on be avail it been while,0
thank you for that am abl to claim ani interim expens or is the cost of the stuff up on me,2
rude rude,0
whi can get board pa for my austrian airlin codeshar flight rebook incl hour layov am stuck outsid sec,0
receiv on other flight unit truli break guitar unitedbreaksguitar wantmymoneyback,0
just flew to telaviv paid from third suitcas which didn even make it on the plane besid for the impolit servic,0
my bag is still in colo spring am disabl and have to search an unfamiliar airport and look for my bag not good outcom,0
shame that there no flex to ticket transfer rule even call from neurosurgeri icu isn enough,0
no denver said they don handl baggag that made it to colo spring they gave me an number to call no help there either,0
you guy need some seriou train in custom servic too mani better option to put up with the way you guy handl ur mistak,0
ord to dca,1
onc he found out we had problem he avoid me like the plagu wa told we can find supervisor,0
zcc82u cancel flight flight in advanc need connect flight reschedul so the link isn help help gf wait month to see me,0
will not be fli you again,0
in addit my first flight wa delay an hour and arriv at my destin hr late flight,0
cancel flight our flight didn rebook u on ad flight now have to drive from denver to kc thank,1
your announc for pre board onli address mobil my disabl requir me to travel with lot of stuff do preboard,1
flew unit last month and the experi wa awesom,2
our travel book thru unit group dept okc ticket agent le than will to help with our connect in lax,0
upset with your disabl servic when told one of your employe wa carri medic equip she wa veri rude,0
thnx for quick repli but don think you can assist our intl grp will be put to consider inconveni today,0
wont transfer flight ticket to accompani an yr old who activ militari mom had to have emerg brain surgeri wow,0
week late flightr and still have not receiv my mile from the mileageplu gift card starbuck card hand over,0
a alway hope for improv,0
not yet complain about the guy who check my luggag in a he wa throw the bag around unfortun coincid hope,0
okc ticket agent roger mclarren sp le than help with our intl group travel problem can find supervisor for help,0
mobil app need construct from the ground up for each o categori it expens to get right,0
anoth fail for the unit ticket agent in okc le than help and could care le about our problem american here we come,0
which also had work wc in coach good thing thi bird land ahead of schedul have to use the wc stat,2
the o isn control by me but rather app is new,1
just sent an email to custom care tell them may have to break up with you crying_fac sincer hope they can help me,0
silli fli delta today your unit club staff and attend are surli and unhelp and alway seem bother by peski folk,0
what is your phone number can find who to call about flight reserv,0
well you can fix me miss my buddi th bday becaus of neglig but you can attempt to make up for it,0
whi am to believ they will help when custom servic couldn like said want number to someon who can fix what you did,0
they help me at the baggag servic desk said bc tsa screen wa down in fll not all bag made it but bag will be in ewr,0
mobil board pa disappear from phone while stand in line to board second time thi week hmm,0
for the record rozana at newark wa love and help choosekind,2
it wa last night ord lga,1
thx for updat,2
thank you,1
dm these nut,1
had to explain to veri over eager flight attend tri to ask about my vision that my wa not guid dog,0
what the point of ask for detail about servicedog when you book if your flight crew doesn read them continu,0
tri but no one wa avail in bogota and everyon wa rude in houston wa stuck for hour becaus of you guy,0
worst2unitedflightsev ua la to iad mechan problem again took off had to land for fix delay again wtfodd,0
despit my bag not make it to newark good inform email track updat help,2
what go on with ua outbound flight last thur wa delay hr how long will thi delay be worst2unitedflightsev,0
worst2unitedflightsev ua1429 iad to la mechan problem switch aircraft delay hour,0
crash tri to check in,0
wow what deal again plu seat avail easi chang to make custom happi,2
thank for the info alreadi knew,1
airlin troubl thi winter not get good custom servic contact we negoti resolut for you,1
on to logan board gong show due to lax carri on enforc bin full of coat no room for bag need better system,0
thank you,1
blackmail me into pay extra or have my return ticket nullifi in san francisco airport terribl servic from rep scam,0
is there an email address can reach too long for dm,1
disappoint that didnt honor my credit given to me for ur mistak take my busi elsewher victory_handout,0
